1242.424	366.6
1244.146	359.1
1245.868	361.3
1247.588	357.7
1249.308	362.1
1251.026	374.1
1252.744	363.3
1254.46	379.1
1256.176	360.2
1257.89	365.5
1259.604	359.6
1261.316	358.6
1263.028	356.2
1264.738	362.2
1266.448	358.3
1268.156	354.8
1269.863	357.2
1271.57	355.3
1273.275	367.1
1274.979	360
1276.683	371
1278.385	356.4
1280.086	368.5
1281.787	386.9
1283.486	390.2
1285.184	395.4
1286.882	417.4
1288.578	406.2
1290.273	411.2
1291.967	400.3
1293.661	383.7
1295.353	379
1297.044	377
1298.734	383.3
1300.423	391.1
1302.111	401.8
1303.799	400.7
1305.485	404
1307.17	401.6
1308.854	407.5
1310.537	415.2
1312.219	423.3
1313.9	444.3
1315.58	465.5
1317.26	500.6
1318.938	543.9
1320.615	579.5
1322.291	634.9
1323.966	721.9
1325.64	802.3
1327.313	882.5
1328.985	984.1
1330.656	1114.8
1332.326	1305.2
1333.995	1588.3
1335.663	2025.4
1337.33	2747.3
1338.995	3830.5
1340.66	5250.6
1342.324	6831.7
1343.987	8150.7
1345.649	8924
1347.31	9092.2
1348.97	8568
1350.629	7544.7
1352.287	6518.8
1353.943	5692.3
1355.599	5141.7
1357.254	4814.1
1358.908	4531.1
1360.561	4154.3
1362.212	3658.3
1363.863	3097
1365.513	2551.3
1367.162	2074.1
1368.809	1777.9
1370.456	1590.7
1372.102	1471.1
1373.747	1355.2
1375.39	1242.3
1377.033	1109.1
1378.675	988.1
1380.315	873.8
1381.955	778.5
1383.594	730.5
1385.231	660.4
1386.868	611.9
1388.503	581
1390.138	542.1
1391.772	534.4
1393.404	516.3
1395.036	501.9
1396.666	500.2
1398.296	494.6
1399.924	492.1
1401.552	504.8
1403.178	504
1404.804	508.3
1406.428	512.8
1408.052	520.6
1409.674	530.8
1411.296	550
1412.916	575.4
1414.536	601.7
1416.154	625.7
1417.772	639.5
1419.388	640.7
1421.003	637.6
1422.618	620.1
1424.231	569.3
1425.844	529.2
1427.455	481.4
1429.065	445.5
1430.675	414.6
1432.283	393.3
1433.89	388.7
1435.497	377.2
1437.102	376.9
1438.706	364.9
1440.31	379.4
1441.912	393.7
1443.513	393.5
1445.113	411.2
1446.713	408.7
1448.311	395.5
1449.908	388.1
1451.504	387.1
1453.099	366
1454.694	348.6
1456.287	350
1457.879	337.4
1459.47	337.1
1461.06	327.1
1462.649	325.7
1464.238	331.9
1465.825	325.1
1467.411	333.7
1468.996	339.1
1470.58	350.6
1472.163	363.8
1473.745	362.2
1475.326	384.4
1476.906	397.5
1478.485	420.2
1480.063	427.9
1481.64	456.9
1483.216	471.9
1484.791	495.2
1486.365	491
1487.938	480.4
1489.51	468.9
1491.081	437.3
1492.651	403.4
1494.22	377
1495.788	366.1
1497.355	351.2
1498.921	350.6
1500.486	362.1
1502.05	360.3
1503.613	352.2
1505.175	364.3
1506.736	375.6
1508.295	399.4
1509.854	423.3
1511.412	484
1512.969	558.5
1514.525	663
1516.08	729.5
1517.633	773.5
1519.186	784.8
1520.738	746.7
1522.289	679.4
1523.839	607.6
1525.387	557
1526.935	505.9
1528.482	498.5
1530.028	489.7
1531.572	484.9
1533.116	501.6
1534.659	522.9
1536.201	550.7
1537.741	567.6
1539.281	585.7
1540.82	609.6
1542.357	605.3
1543.894	612.8
1545.43	608.1
1546.964	586.5
1548.498	568.2
1550.031	538.7
1551.562	514.7
1553.093	483.5
1554.622	442.8
1556.151	425.2
1557.679	419.2
1559.205	407.2
1560.731	414.4
1562.255	406.8
1563.779	413.9
1565.301	435.5
1566.823	451.1
1568.343	464.7
1569.863	486.4
1571.381	505.4
1572.899	531.9
1574.415	567.5
1575.931	615.9
1577.445	667.1
1578.959	753.4
1580.471	869.3
1581.983	1012
1583.493	1204.9
1585.003	1427.8
1586.511	1778.3
1588.019	2258.3
1589.525	2986.6
1591.03	4105.1
1592.535	5476.2
1594.038	6804.9
1595.54	7746
1597.042	8089.7
1598.542	7744.2
1600.042	6820.3
1601.54	5457.8
1603.037	4096.4
1604.534	2955.2
1606.029	2181.6
1607.523	1680.5
1609.017	1355.2
1610.509	1107.7
1612	934.2
1613.49	805.3
1614.98	704.8
1616.468	613.9
1617.955	554.9
1619.441	522.3
1620.927	489.3
1622.411	462.6
1623.894	441
1625.376	429.1
1626.858	432.1
1628.338	405.6
1629.817	391.7
1631.295	388.9
1632.772	383.3
1634.249	374.7
1635.724	379.7
1637.198	379.3
1638.671	390.4
1640.143	385.7
1641.614	400.2
1643.084	391.5
1644.554	391.2
1646.022	385.3
1647.489	379.8
1648.955	350.7
1650.42	341.6
1651.884	336.8
1653.347	327.3
1654.809	309.8
1656.27	323.8
1657.73	322.3
1659.189	329.3
1660.647	337.7
1662.104	341.1
1663.56	349.3
1665.016	348.4
1666.47	362.5
1667.923	357.7
1669.375	373.6
1670.826	386.2
1672.276	406
1673.724	434.2
1675.172	468.9
1676.619	498.6
1678.065	543.6
1679.51	566.8
1680.954	592.9
1682.397	598.6
1683.839	582.7
1685.28	577.8
1686.72	565.3
1688.159	553.8
1689.597	556.7
1691.034	552.5
1692.47	561.9
1693.904	594.3
1695.338	662.1
1696.771	786.9
1698.203	1021
1699.634	1418.4
1701.064	1920.6
1702.493	2432.3
1703.92	2833.7
1705.347	3123.4
1706.773	3181.6
1708.198	3019.2
1709.622	2690.6
1711.045	2296.5
1712.466	1935.4
1713.887	1606.2
1715.307	1308.5
1716.726	1078.6
1718.143	878.1
1719.56	732.5
1720.976	612.6
1722.391	527.9
1723.804	463.3
1725.217	425.7
1726.629	400.6
1728.04	389.7
1729.449	380.7
1730.858	370.5
1732.266	363.4
1733.672	358.1
1735.078	345.4
1736.483	329.4
1737.887	323.2
1739.289	298.9
1740.691	280.6
1742.092	259.4
1743.491	261.3
1744.89	262.6
1746.288	236.8
1747.684	234.2
1749.08	229.5
1750.474	232
1751.868	218.8
1753.261	214.2
1754.652	218.8
1756.043	207.1
1757.432	213.1
1758.821	209.7
1760.209	211.6
1761.595	210.9
1762.981	205.9
1764.365	209
1765.749	210.2
1767.131	201.8
1768.513	206.5
1769.894	201.6
1771.273	209.8
1772.652	203.8
1774.029	211.8
1775.406	200.5
1776.781	208.3
1778.156	203.5
1779.529	207.9
1780.902	217.9
1782.273	201.3
1783.644	207.3
1785.013	216
1786.382	213.6
1787.749	215.6
1789.116	224
1790.481	225.6
1791.845	240.6
1793.209	224.2
1794.571	236.2
1795.933	220.8
1797.293	217.9
1798.653	222.3
1800.011	206.8
1801.369	202.8
1802.725	200.3
1804.08	206.3
1805.435	198.9
1806.788	196.7
1808.141	198.6
1809.492	197
1810.842	189.1
1812.192	188
1813.54	192.2
1814.887	190.4
1816.234	192.5
1817.579	188.5
1818.923	196.4
1820.267	183.8
1821.609	193.8
1822.95	189.1
1824.291	189.3
1825.63	190.1
1826.968	190.9
1828.306	186.7
1829.642	191.2
1830.977	196.7
1832.312	192.3
1833.645	199
1834.977	188.5
1836.308	184.9
1837.639	189.2
1838.968	184.6
1840.296	181.6
1841.624	181.1
1842.95	184.5
1844.275	171.7
1845.599	178.5
1846.923	178.9
1848.245	173
1849.566	170.3
1850.886	178.7
1852.205	176.7
1853.524	161.8
1854.841	167.8
1856.157	171.5
1857.472	168.5
1858.786	171.6
1860.1	171.1
1861.412	165.8
1862.723	171
1864.033	163.6
1865.342	163.8
1866.651	168.3
1867.958	166.1
1869.264	172
1870.569	161.1
1871.873	164.2
1873.176	163.8
1874.478	166
1875.78	161.1
1877.08	165.8
1878.379	171.4
1879.677	172.2
1880.974	173.3
1882.27	169.2
1883.565	170.2
1884.859	174.1
1886.152	170.7
1887.445	164.6
1888.736	173.3
1890.026	163.5
1891.315	169.4
1892.603	165.8
1893.89	164.9
1895.176	166.5
1896.461	158.9
1897.745	166.1
1899.028	162.4
1900.31	163.7
1901.591	160.6
1902.871	146.8
1904.15	153.7
1905.428	160.8
1906.705	149.1
1907.981	146.1
1909.256	155
1910.53	145.7
1911.803	150
1913.075	144.5
1914.346	152.4
1915.616	149
1916.885	154.1
1918.153	150.7
1919.42	149.7
1920.686	149.2
1921.951	143.9
1923.215	143.1
1924.478	155.9
1925.74	147.1
1927.001	142
1928.261	148.6
1929.52	147.1
1930.778	141.4
1932.035	152.5
1933.291	148
1934.546	144
1935.8	140.7
1937.052	148.9
1938.304	148
1939.555	140.7
1940.805	146.7
1942.054	144.9
1943.302	148.5
1944.549	150.6
1945.795	141.6
1947.04	146.8
1948.284	138.5
1949.526	134.5
1950.768	134.4
1952.009	135
1953.249	135.4
1954.488	134.5
1955.726	135.6
1956.963	145.3
1958.198	143
1959.433	130.4
1960.667	135.2
1961.9	147.5
1963.132	135.5
1964.363	142.5
1965.592	135.6
1966.821	145.2
1968.049	147.7
1969.276	153.4
1970.502	146
1971.726	147
1972.95	150.1
1974.173	145.5
1975.395	140.4
1976.615	138.3
1977.835	129.3
1979.054	145.4
1980.272	134.4
1981.489	148.3
1982.704	132.6
1983.919	133
1985.133	133.6
1986.346	126.7
1987.557	130.1
1988.768	122.7
1989.978	126.4
1991.186	133.9
1992.394	127.8
1993.601	123.5
1994.807	135.6
1996.011	127.8
1997.215	129.1
1998.418	126.4
1999.619	122.1
2000.82	128.5
2002.02	125.8
2003.218	131.3
2004.416	125
2005.613	141.1
2006.809	138.8
2008.003	139.3
2009.197	134.7
2010.389	139.6
2011.581	141.3
2012.772	142.3
2013.961	140.6
2015.15	140.9
2016.338	131
2017.524	130.5
2018.71	127.7
2019.895	121.1
2021.078	113.8
2022.261	122.6
2023.442	124.6
2024.623	111.6
2025.803	111.7
2026.981	113.6
2028.159	110.4
